N_MUNICIPIO,MAGNITUD,TIPO_AREA,TIPO_ESTACION,LATITUD,LONGITUD,MEDIA_DIARIA,PELIGROSIDAD
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,64.875,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,79.08333333333333,Normal
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,65.0,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,86.54166666666667,Normal
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,65.7975,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,53.333333333333336,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,61.5,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,69.39166666666667,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,71.48791666666666,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,67.67333333333333,Baja
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,72.09416666666665,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,75.93208333333332,Normal
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,72.87833333333332,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,75.58708333333334,Normal
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,71.84708333333334,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,70.30499999999999,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,77.04166666666667,Normal
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,83.79166666666667,Normal
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,69.83333333333333,Baja
SAN MARTÍN DE VALDEIGLESIAS,O3,RURAL,FONDO,40.3677,-4.3981,80.83333333333333,Normal
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,75.16666666666667,Normal
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,63.25,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,82.58333333333333,Normal
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,73.125,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,52.0,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,68.58333333333333,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,73.70833333333333,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,73.29166666666667,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,81.95833333333333,Normal
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,49.958333333333336,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,84.91666666666667,Normal
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,63.041666666666664,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,72.75,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,69.83333333333333,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,71.70833333333333,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,58.708333333333336,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,71.125,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,59.791666666666664,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,75.58333333333333,Normal
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,71.37166666666666,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,78.49083333333333,Normal
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,77.8975,Normal
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,71.50625,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,55.60125,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,69.03916666666666,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,73.42583333333333,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,70.32416666666668,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,74.19083333333334,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,73.74625000000002,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,70.57416666666668,Baja
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,55.458333333333336,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,57.625,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,60.375,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,49.958333333333336,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,92.66666666666667,Normal
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,54.375,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,53.958333333333336,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,58.125,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,65.125,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,51.541666666666664,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,53.916666666666664,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,55.916666666666664,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,93.5,Normal
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,55.833333333333336,Baja
SAN MARTÍN DE VALDEIGLESIAS,O3,RURAL,FONDO,40.3677,-4.3981,84.5,Normal
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,65.66666666666667,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,53.916666666666664,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,80.91666666666667,Normal
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,78.79166666666667,Normal
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,85.79166666666667,Normal
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,62.91999999999999,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,60.96791666666667,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,60.56416666666666,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,58.58625,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,59.63958333333333,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,58.39291666666666,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,61.46333333333333,Baja
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,71.48708333333333,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,55.53666666666666,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,59.618750000000006,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,59.42958333333334,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,48.260416666666664,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,55.65,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,79.875,Normal
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,58.75,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,66.41666666666667,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,29.815416666666668,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,24.15666666666667,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,23.395416666666662,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,31.2825,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,23.16125,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,34.67541666666666,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,27.22791666666667,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,28.384583333333328,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,24.47458333333333,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,35.72166666666667,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,35.278333333333336,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,31.068750000000005,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,37.98791666666666,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,39.23791666666667,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,25.10166666666666,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,33.326249999999995,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,32.48458333333334,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,33.16125,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,28.563750000000002,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,35.63916666666667,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,35.97291666666666,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,16.7775,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,9.132500000000002,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,36.980416666666656,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,26.456666666666667,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,33.69624999999999,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,37.94583333333333,Baja
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,34.41625,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,40.115,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,53.037083333333335,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,46.24333333333333,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,25.958333333333332,Baja
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,38.875,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,55.541666666666664,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,83.375,Normal
MADRID,O3,URBANA,FONDO,40.44,-3.63917,31.937083333333334,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,34.23791666666667,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,44.11958333333333,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,18.375,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,38.885000000000005,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,55.827499999999986,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,40.00416666666666,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,50.875,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,36.50625000000001,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,38.195,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,30.739166666666666,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,30.502916666666664,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,20.666666666666668,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,34.625,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,65.16666666666667,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,73.375,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,32.71083333333333,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,43.346666666666664,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,41.14458333333333,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,36.71041666666667,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,39.49958333333334,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,42.904166666666676,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,38.34041666666667,Baja
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,30.583333333333332,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,34.041666666666664,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,36.361666666666665,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,42.31416666666667,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,32.075416666666676,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,27.960000000000004,Baja
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,31.46875,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,17.507916666666663,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,17.16,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,36.42499999999999,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,31.065416666666668,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,39.0,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,28.916666666666668,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,71.58333333333333,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,29.458333333333332,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,27.208333333333332,Baja
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,21.25,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,40.041666666666664,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,37.0675,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,35.469166666666666,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,27.041666666666668,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,22.958333333333332,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,18.666666666666668,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,34.083333333333336,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,32.94291666666667,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,22.833333333333332,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,14.058333333333337,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,30.279166666666665,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,33.95916666666667,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,27.50458333333334,Baja
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,52.375,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,19.875,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,31.5,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,26.916666666666668,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,20.375,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,21.375,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,40.541666666666664,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,70.33333333333333,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,85.20833333333333,Normal
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,23.5,Baja
SAN MARTÍN DE VALDEIGLESIAS,O3,RURAL,FONDO,40.3677,-4.3981,62.75,Baja
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,27.958333333333332,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,22.5,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,55.0,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,26.083333333333332,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,21.666666666666668,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,13.541666666666666,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,29.041666666666668,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,15.693333333333335,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,23.958333333333332,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,82.33333333333333,Normal
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,29.208333333333332,Baja
SAN MARTÍN DE VALDEIGLESIAS,O3,RURAL,FONDO,40.3677,-4.3981,77.29166666666667,Normal
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,33.458333333333336,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,21.5,Baja
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,66.875,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,27.447499999999994,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,13.666666666666666,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,27.458333333333332,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,63.541666666666664,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,85.45833333333333,Normal
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,18.041666666666668,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,29.31375,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,21.875,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,27.313750000000002,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,33.9325,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,23.583333333333332,Baja
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,15.291666666666666,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,30.25,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,45.5,Baja
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,49.5,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,17.666666666666668,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,81.875,Normal
MADRID,O3,URBANA,FONDO,40.44,-3.63917,12.815416666666666,Baja
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,56.0,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,94.375,Normal
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,15.461666666666666,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,31.541666666666668,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,45.041666666666664,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,87.16666666666667,Normal
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,47.291666666666664,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,37.8375,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,10.328333333333333,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,11.740833333333335,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,59.291666666666664,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,34.0,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,55.75,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,22.0,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,54.666666666666664,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,46.458333333333336,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,43.791666666666664,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,49.791666666666664,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,61.625,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,54.699166666666656,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,15.25,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,14.041666666666666,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,27.791666666666668,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,71.91666666666667,Baja
SAN MARTÍN DE VALDEIGLESIAS,O3,RURAL,FONDO,40.3677,-4.3981,79.125,Normal
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,24.333333333333332,Baja
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,25.375,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,58.125,Baja
VILLA DEL PRADO,O3,RURAL,FONDO,40.2479,-4.2752,60.125,Baja
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,57.208333333333336,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,70.54166666666667,Baja
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,34.208333333333336,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,24.297083333333333,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,31.420416666666664,Baja
MADRID,O3,URBANA,FONDO,40.44,-3.63917,49.45833333333334,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,45.72791666666665,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,64.06708333333331,Baja
MADRID,O3,URBANA,FONDO,40.41917,-3.70333,54.05625,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,51.09916666666667,Baja
TORREJÓN DE ARDOZ,O3,SUBURBANA,FONDO,40.4495,-3.4776,34.958333333333336,Baja
VALDEMORO,O3,SUBURBANA,FONDO,40.18524,-3.68027,24.583333333333332,Baja
VILLAREJO DE SALVANÉS,O3,SUBURBANA,TRAFICO,40.1672,-3.2766,48.0,Baja
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,83.54166666666667,Normal
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,40.291666666666664,Baja
MADRID,O3,URBANA,FONDO,40.34694,-3.705,34.294166666666676,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,43.227083333333326,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,41.10166666666667,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,35.58583333333333,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,44.208333333333336,Baja
MADRID,O3,URBANA,FONDO,40.40972,-3.68556,45.41166666666666,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,54.36291666666667,Baja
MADRID,O3,SUBURBANA,FONDO,40.51806,-3.77444,46.55958333333334,Baja
MADRID,O3,SUBURBANA,FONDO,40.465,-3.60889,52.74875,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,51.08249999999999,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,39.198750000000004,Baja
MADRID,O3,URBANA,FONDO,40.39472,-3.73194,37.12083333333334,Baja
MADRID,O3,SUBURBANA,FONDO,40.42,-3.74917,28.710416666666664,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,7.961249999999999,Baja
ALCALÁ DE HENARES,O3,URBANA,TRAFICO,40.47933,-3.37795,47.291666666666664,Baja
RIVAS-VACIAMADRID,O3,SUBURBANA,FONDO,40.3597,-3.5429,52.583333333333336,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,42.81458333333334,Baja
MADRID,O3,URBANA,FONDO,40.47472,-3.575,31.714583333333337,Baja
MADRID,O3,URBANA,TRAFICO,40.47833,-3.71139,46.255,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,37.75333333333334,Baja
MADRID,O3,URBANA,FONDO,40.37278,-3.61194,38.05708333333334,Baja
ALCOBENDAS,O3,URBANA,TRAFICO,40.54035,-3.64525,13.375,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,31.791666666666668,Baja
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,37.333333333333336,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,60.166666666666664,Baja
ALCORCÓN,O3,URBANA,FONDO,40.3419,-3.8337,50.291666666666664,Baja
ALGETE,O3,SUBURBANA,FONDO,40.5997,-3.5033,76.375,Normal
ARANJUEZ,O3,SUBURBANA,FONDO,40.03327,-3.5914,43.208333333333336,Baja
ATAZAR (EL),O3,RURAL,FONDO,40.909,-3.4679,84.08333333333333,Normal
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,53.958333333333336,Baja
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,32.208333333333336,Baja
GETAFE,O3,URBANA,TRAFICO,40.31452,-3.71687,18.791666666666668,Baja
MADRID,O3,URBANA,FONDO,40.50056,-3.68972,43.21625,Baja
MADRID,O3,URBANA,TRAFICO,40.42167,-3.68222,42.54416666666666,Baja
COLMENAR VIEJO,O3,URBANA,TRAFICO,40.6646,-3.7739,21.041666666666668,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,8.291666666666666,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,38.375,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,22.833333333333332,Baja
LEGANÉS,O3,URBANA,TRAFICO,40.3397,-3.7545,17.458333333333332,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,26.291666666666668,Baja
COSLADA,O3,URBANA,TRAFICO,40.4306,-3.5424,38.791666666666664,Baja
FUENLABRADA,O3,URBANA,INDUSTRIAL,40.28151,-3.80095,47.666666666666664,Baja
GUADALIX DE LA SIERRA,O3,RURAL,FONDO,40.78063,-3.70215,41.583333333333336,Baja
MAJADAHONDA,O3,SUBURBANA,FONDO,40.4461,-3.8689,52.625,Baja
MÓSTOLES,O3,SUBURBANA,FONDO,40.3242,-3.87677,51.916666666666664,Baja
ORUSCO DE TAJUÑA,O3,RURAL,FONDO,40.2876,-3.2211,81.5,Normal
RASCAFRÍA,O3,RURAL,FONDO,40.8251,-3.9612,91.29166666666667,Normal
COLLADO VILLALBA,O3,URBANA,TRAFICO,40.6339,-4.01425,28.666666666666668,Baja
