LATITUD,LONGITUD,Media_Diaria,N_MUNICIPIO_N,MAGNITUD_N,TIPO_AREA_N,TIPO_ESTACION_N,Peligrosidad_N
40.51806,-3.77444,8.208333333333334,4,2,2,1,0
40.465,-3.60889,15.583333333333334,4,2,2,1,1
40.50056,-3.68972,17.333333333333332,4,2,0,1,1
40.44528,-3.70639,25.75,4,2,0,0,2
40.42,-3.74917,9.291666666666666,4,2,2,1,0
40.45167,-3.67722,18.541666666666668,4,2,0,0,1
40.41917,-3.70333,17.875,4,2,0,1,1
40.6339,-4.01425,29.25,2,2,0,0,2
40.4306,-3.5424,31.875,15,2,0,0,2
40.28151,-3.80095,23.95833333333333,3,2,0,2,1
40.31452,-3.71687,31.0,16,2,0,0,2
40.78063,-3.70215,10.833333333333334,24,2,1,1,0
40.4461,-3.8689,23.75,18,2,2,1,1
40.4306,-3.5424,12.625,15,2,0,0,0
40.28151,-3.80095,9.791666666666666,3,2,0,2,0
40.31452,-3.71687,12.125,16,2,0,0,0
40.78063,-3.70215,5.083333333333333,24,2,1,1,0
40.3397,-3.7545,15.0,17,2,0,0,1
40.4461,-3.8689,7.0,18,2,2,1,0
40.3242,-3.87677,7.958333333333333,7,2,2,1,0
40.2876,-3.2211,7.541666666666667,8,2,1,1,0
40.8251,-3.9612,2.0,22,2,1,1,0
40.42167,-3.68222,25.541666666666668,4,2,0,0,2
40.45167,-3.67722,18.83333333333333,4,2,0,0,1
40.44,-3.63917,16.958333333333332,4,2,0,1,1
40.34694,-3.705,35.166666666666664,4,2,0,1,2
40.42,-3.74917,10.666666666666666,4,2,2,1,0
40.41917,-3.70333,23.83333333333333,4,2,0,1,1
40.40806,-3.64528,21.541666666666668,4,2,0,0,1
40.44528,-3.70639,19.0,4,2,0,0,1
40.47833,-3.71139,14.166666666666666,4,2,0,0,0
40.41917,-3.70333,24.041666666666668,4,2,0,1,1
40.4625,-3.58056,18.125,4,2,0,1,1
40.3847,-3.7186,43.208333333333336,4,2,0,0,2
40.49417,-3.66028,12.125,4,2,0,1,0
40.51806,-3.77444,4.541666666666667,4,2,2,1,0
40.465,-3.60889,8.875,4,2,2,1,0
40.50056,-3.68972,15.291666666666666,4,2,0,1,1
40.37278,-3.61194,30.5,4,2,0,1,2
40.40972,-3.68556,20.20833333333333,4,2,0,1,1
40.46583,-3.68833,42.25,4,2,0,0,2
40.37278,-3.61194,23.041666666666668,4,2,0,1,1
40.4625,-3.58056,34.916666666666664,4,2,0,1,2
40.49417,-3.66028,23.0,4,2,0,1,1
40.51806,-3.77444,13.125,4,2,2,1,0
40.50056,-3.68972,23.791666666666668,4,2,0,1,1
40.42167,-3.68222,24.95833333333333,4,2,0,0,1
40.34694,-3.705,12.833333333333334,4,2,0,1,0
40.3847,-3.7186,21.5,4,2,0,0,1
40.4625,-3.58056,26.875,4,2,0,1,2
40.2876,-3.2211,5.625,8,2,1,1,0
40.3597,-3.5429,21.166666666666668,11,2,2,1,1
40.4495,-3.4776,30.416666666666668,12,2,2,1,2
40.18524,-3.68027,19.20833333333333,10,2,2,1,1
40.2479,-4.2752,6.208333333333333,9,2,1,1,0
40.1672,-3.2766,17.0,13,2,2,0,1
40.3677,-4.3981,3.208333333333333,23,2,1,1,0
40.4495,-3.4776,9.166666666666666,12,2,2,1,0
40.18524,-3.68027,8.333333333333334,10,2,2,1,0
40.2479,-4.2752,2.7916666666666665,9,2,1,1,0
40.1672,-3.2766,6.625,13,2,2,0,0
40.47933,-3.37795,10.75,5,2,0,0,0
40.38806,-3.65139,20.791666666666668,4,2,0,1,1
40.39806,-3.68667,22.5,4,2,0,1,1
40.40972,-3.68556,17.25,4,2,0,1,1
40.46583,-3.68833,21.33333333333333,4,2,0,0,1
40.3847,-3.7186,41.083333333333336,4,2,0,0,2
40.49417,-3.66028,12.375,4,2,0,1,0
40.51806,-3.77444,9.416666666666666,4,2,2,1,0
40.465,-3.60889,11.666666666666666,4,2,2,1,0
40.50056,-3.68972,15.583333333333334,4,2,0,1,1
40.5997,-3.5033,9.708333333333334,20,2,2,1,0
40.44528,-3.70639,21.791666666666668,4,2,0,0,1
40.45167,-3.67722,21.5,4,2,0,0,1
40.44,-3.63917,17.583333333333332,4,2,0,1,1
40.34694,-3.705,25.041666666666668,4,2,0,1,2
40.39472,-3.73194,23.20833333333333,4,2,0,1,1
40.42,-3.74917,13.458333333333334,4,2,2,1,0
40.44528,-3.70639,22.75,4,2,0,0,1
40.43972,-3.69028,14.916666666666666,4,2,0,0,0
40.47933,-3.37795,21.625,5,2,0,0,1
40.3419,-3.8337,15.666666666666666,19,2,0,1,1
40.4461,-3.8689,14.666666666666666,18,2,2,1,0
40.40806,-3.64528,14.541666666666666,4,2,0,0,0
40.28151,-3.80095,23.041666666666668,3,2,0,2,1
40.47833,-3.71139,18.166666666666668,4,2,0,0,1
40.38806,-3.65139,20.875,4,2,0,1,1
40.39806,-3.68667,19.08333333333333,4,2,0,1,1
40.43972,-3.69028,19.70833333333333,4,2,0,0,1
40.40972,-3.68556,15.958333333333334,4,2,0,1,1
40.46583,-3.68833,20.125,4,2,0,0,1
40.37278,-3.61194,17.208333333333332,4,2,0,1,1
40.49417,-3.66028,16.875,4,2,0,1,1
40.51806,-3.77444,13.791666666666666,4,2,2,1,0
40.465,-3.60889,13.291666666666666,4,2,2,1,0
40.50056,-3.68972,20.45833333333333,4,2,0,1,1
40.909,-3.4679,4.333333333333333,1,2,1,1,0
40.6646,-3.7739,20.58333333333333,6,2,0,0,1
40.6339,-4.01425,22.75,2,2,0,0,1
40.4306,-3.5424,21.5,15,2,0,0,1
40.28151,-3.80095,21.83333333333333,3,2,0,2,1
40.78063,-3.70215,8.208333333333334,24,2,1,1,0
40.42417,-3.71222,14.291666666666666,4,2,0,0,0
40.42167,-3.68222,15.166666666666666,4,2,0,0,1
40.3397,-3.7545,17.416666666666668,17,2,0,0,1
40.47933,-3.37795,12.25,5,2,0,0,0
40.5997,-3.5033,6.458333333333333,20,2,2,1,0
40.03327,-3.5914,5.958333333333333,21,2,2,1,0
40.909,-3.4679,3.458333333333333,1,2,1,1,0
40.4461,-3.8689,14.333333333333334,18,2,2,1,0
40.2876,-3.2211,3.625,8,2,1,1,0
40.3677,-4.3981,6.5,23,2,1,1,0
40.4495,-3.4776,15.083333333333334,12,2,2,1,1
40.2479,-4.2752,5.25,9,2,1,1,0
40.45167,-3.67722,9.666666666666666,4,2,0,0,0
40.44,-3.63917,9.958333333333334,4,2,0,1,0
40.39472,-3.73194,13.041666666666666,4,2,0,1,0
40.42,-3.74917,6.166666666666667,4,2,2,1,0
40.47472,-3.575,18.45833333333333,4,2,0,1,1
40.40806,-3.64528,10.083333333333334,4,2,0,0,0
40.44528,-3.70639,13.291666666666666,4,2,0,0,0
40.47833,-3.71139,8.75,4,2,0,0,0
40.38806,-3.65139,8.75,4,2,0,1,0
40.51806,-3.77444,13.0,4,2,2,1,0
40.4306,-3.5424,21.041666666666668,15,2,0,0,1
40.4306,-3.5424,16.875,15,2,0,0,1
40.28151,-3.80095,11.333333333333334,3,2,0,2,0
40.31452,-3.71687,15.083333333333334,16,2,0,0,1
40.4461,-3.8689,9.083333333333334,18,2,2,1,0
40.47933,-3.37795,17.125,5,2,0,0,1
40.54035,-3.64525,8.5,0,2,0,0,0
40.46583,-3.68833,18.45833333333333,4,2,0,0,1
40.39806,-3.68667,11.875,4,2,0,1,0
40.43972,-3.69028,8.708333333333334,4,2,0,0,0
40.40972,-3.68556,10.166666666666666,4,2,0,1,0
40.46583,-3.68833,13.625,4,2,0,0,0
40.37278,-3.61194,8.333333333333334,4,2,0,1,0
40.4625,-3.58056,15.958333333333334,4,2,0,1,1
40.49417,-3.66028,8.333333333333334,4,2,0,1,0
40.51806,-3.77444,6.416666666666667,4,2,2,1,0
40.465,-3.60889,8.416666666666666,4,2,2,1,0
40.47933,-3.37795,29.08333333333333,5,2,0,0,2
40.2479,-4.2752,4.25,9,2,1,1,0
40.3242,-3.87677,17.208333333333332,7,2,2,1,1
40.2876,-3.2211,5.625,8,2,1,1,0
40.8251,-3.9612,2.875,22,2,1,1,0
40.3677,-4.3981,6.041666666666667,23,2,1,1,0
40.4495,-3.4776,13.083333333333334,12,2,2,1,0
40.18524,-3.68027,14.708333333333334,10,2,2,1,0
40.1672,-3.2766,9.125,13,2,2,0,0
40.42,-3.74917,16.208333333333332,4,2,2,1,1
40.39472,-3.73194,32.666666666666664,4,2,0,1,2
40.3597,-3.5429,9.416666666666666,11,2,2,1,0
40.3677,-4.3981,3.7916666666666665,23,2,1,1,0
40.4495,-3.4776,11.041666666666666,12,2,2,1,0
40.18524,-3.68027,8.208333333333334,10,2,2,1,0
40.2479,-4.2752,2.958333333333333,9,2,1,1,0
40.1672,-3.2766,9.083333333333334,13,2,2,0,0
40.3419,-3.8337,7.833333333333333,19,2,0,1,0
40.5997,-3.5033,8.458333333333334,20,2,2,1,0
40.03327,-3.5914,10.666666666666666,21,2,2,1,0
40.30069,-3.45883,8.791666666666666,14,2,0,2,0
40.909,-3.4679,2.458333333333333,1,2,1,1,0
40.6646,-3.7739,7.416666666666667,6,2,0,0,0
40.6339,-4.01425,9.583333333333334,2,2,0,0,0
40.28151,-3.80095,9.25,3,2,0,2,0
40.42417,-3.71222,19.625,4,2,0,0,1
40.42167,-3.68222,28.5,4,2,0,0,2
40.45167,-3.67722,25.541666666666668,4,2,0,0,2
40.44,-3.63917,18.666666666666668,4,2,0,1,1
40.34694,-3.705,27.75,4,2,0,1,2
40.39472,-3.73194,18.291666666666668,4,2,0,1,1
40.47472,-3.575,25.041666666666668,4,2,0,1,2
40.3597,-3.5429,14.0,11,2,2,1,0
40.47933,-3.37795,19.541666666666668,5,2,0,0,1
40.54035,-3.64525,9.833333333333334,0,2,0,0,0
40.31452,-3.71687,15.25,16,2,0,0,1
40.78063,-3.70215,3.75,24,2,1,1,0
40.3397,-3.7545,18.0,17,2,0,0,1
40.4461,-3.8689,7.0,18,2,2,1,0
40.8251,-3.9612,1.1666666666666667,22,2,1,1,0
40.3597,-3.5429,18.416666666666668,11,2,2,1,1
40.3677,-4.3981,3.1666666666666665,23,2,1,1,0
40.4495,-3.4776,13.083333333333334,12,2,2,1,0
40.3242,-3.87677,10.375,7,2,2,1,0
40.42,-3.74917,6.541666666666667,4,2,2,1,0
40.39806,-3.68667,17.416666666666668,4,2,0,1,1
40.28151,-3.80095,16.916666666666668,3,2,0,2,1
40.41917,-3.70333,28.375,4,2,0,1,2
40.40806,-3.64528,22.541666666666668,4,2,0,0,1
40.44528,-3.70639,25.041666666666668,4,2,0,0,2
40.47833,-3.71139,18.166666666666668,4,2,0,0,1
40.38806,-3.65139,28.291666666666668,4,2,0,1,2
40.39806,-3.68667,22.791666666666668,4,2,0,1,1
40.40972,-3.68556,19.58333333333333,4,2,0,1,1
40.46583,-3.68833,28.291666666666668,4,2,0,0,2
40.37278,-3.61194,24.875,4,2,0,1,1
40.3847,-3.7186,29.95833333333333,4,2,0,0,2
40.54035,-3.64525,15.458333333333334,0,2,0,0,1
40.3419,-3.8337,18.625,19,2,0,1,1
40.03327,-3.5914,4.791666666666667,21,2,2,1,0
40.30069,-3.45883,10.958333333333334,14,2,0,2,0
40.909,-3.4679,2.5416666666666665,1,2,1,1,0
40.78063,-3.70215,6.416666666666667,24,2,1,1,0
40.3419,-3.8337,24.5,19,2,0,1,1
40.5997,-3.5033,6.833333333333333,20,2,2,1,0
40.30069,-3.45883,15.458333333333334,14,2,0,2,1
40.909,-3.4679,3.0416666666666665,1,2,1,1,0
40.6646,-3.7739,13.791666666666666,6,2,0,0,0
40.4306,-3.5424,22.166666666666668,15,2,0,0,1
40.18524,-3.68027,6.166666666666667,10,2,2,1,0
40.2479,-4.2752,1.5,9,2,1,1,0
40.1672,-3.2766,11.25,13,2,2,0,0
40.4306,-3.5424,17.458333333333332,15,2,0,0,1
40.47933,-3.37795,24.166666666666668,5,2,0,0,1
40.3397,-3.7545,23.08333333333333,17,2,0,0,1
40.45167,-3.67722,20.625,4,2,0,0,1
40.49417,-3.66028,16.0,4,2,0,1,1
40.51806,-3.77444,6.375,4,2,2,1,0
40.465,-3.60889,15.25,4,2,2,1,1
40.50056,-3.68972,19.791666666666668,4,2,0,1,1
40.42,-3.74917,8.625,4,2,2,1,0
40.39806,-3.68667,16.875,4,2,0,1,1
40.28151,-3.80095,18.791666666666668,3,2,0,2,1
40.31452,-3.71687,22.33333333333333,16,2,0,0,1
40.78063,-3.70215,5.375,24,2,1,1,0
40.3397,-3.7545,28.625,17,2,0,0,2
40.4461,-3.8689,10.416666666666666,18,2,2,1,0
40.3242,-3.87677,19.416666666666668,7,2,2,1,1
40.2876,-3.2211,7.583333333333333,8,2,1,1,0
40.8251,-3.9612,1.9583333333333333,22,2,1,1,0
40.3597,-3.5429,20.875,11,2,2,1,1
40.3677,-4.3981,4.958333333333333,23,2,1,1,0
40.47472,-3.575,17.666666666666668,4,2,0,1,1
40.42417,-3.71222,18.875,4,2,0,0,1
40.42167,-3.68222,22.08333333333333,4,2,0,0,1
40.42417,-3.71222,29.041666666666668,4,2,0,0,2
40.42167,-3.68222,34.708333333333336,4,2,0,0,2
40.45167,-3.67722,25.58333333333333,4,2,0,0,2
40.34694,-3.705,44.625,4,2,0,1,2
40.47472,-3.575,22.5,4,2,0,1,1
40.41917,-3.70333,33.0,4,2,0,1,2
40.42417,-3.71222,20.666666666666668,4,2,0,0,1
40.42167,-3.68222,23.33333333333333,4,2,0,0,1
40.45167,-3.67722,19.83333333333333,4,2,0,0,1
40.03327,-3.5914,13.458333333333334,21,2,2,1,0
40.4495,-3.4776,17.166666666666668,12,2,2,1,1
40.2479,-4.2752,3.7916666666666665,9,2,1,1,0
40.1672,-3.2766,8.458333333333334,13,2,2,0,0
40.44,-3.63917,13.458333333333334,4,2,0,1,0
40.34694,-3.705,19.75,4,2,0,1,1
40.39472,-3.73194,18.75,4,2,0,1,1
40.47472,-3.575,19.916666666666668,4,2,0,1,1
40.41917,-3.70333,21.58333333333333,4,2,0,1,1
40.44528,-3.70639,23.541666666666668,4,2,0,0,1
40.47833,-3.71139,13.333333333333334,4,2,0,0,0
40.40806,-3.64528,27.75,4,2,0,0,2
40.44528,-3.70639,35.458333333333336,4,2,0,0,2
40.47833,-3.71139,22.70833333333333,4,2,0,0,1
40.38806,-3.65139,35.791666666666664,4,2,0,1,2
40.39806,-3.68667,29.625,4,2,0,1,2
40.4625,-3.58056,28.5,4,2,0,1,2
40.49417,-3.66028,18.666666666666668,4,2,0,1,1
40.44,-3.63917,10.541666666666666,4,2,0,1,0
40.34694,-3.705,18.791666666666668,4,2,0,1,1
40.39472,-3.73194,16.125,4,2,0,1,1
40.41917,-3.70333,23.625,4,2,0,1,1
40.40806,-3.64528,14.333333333333334,4,2,0,0,0
40.47833,-3.71139,11.041666666666666,4,2,0,0,0
40.38806,-3.65139,15.416666666666666,4,2,0,1,1
40.39806,-3.68667,21.125,4,2,0,1,1
40.40806,-3.64528,23.70833333333333,4,2,0,0,1
40.46583,-3.68833,34.25,4,2,0,0,2
40.42417,-3.71222,21.45833333333333,4,2,0,0,1
40.465,-3.60889,12.875,4,2,2,1,0
40.38806,-3.65139,16.166666666666668,4,2,0,1,1
40.43972,-3.69028,16.0,4,2,0,0,1
40.40972,-3.68556,13.291666666666666,4,2,0,1,0
40.46583,-3.68833,26.416666666666668,4,2,0,0,2
40.4625,-3.58056,18.166666666666668,4,2,0,1,1
40.3847,-3.7186,29.041666666666668,4,2,0,0,2
40.49417,-3.66028,13.291666666666666,4,2,0,1,0
40.51806,-3.77444,8.666666666666666,4,2,2,1,0
40.465,-3.60889,10.25,4,2,2,1,0
40.42,-3.74917,7.958333333333333,4,2,2,1,0
40.42167,-3.68222,24.0,4,2,0,0,1
40.45167,-3.67722,18.70833333333333,4,2,0,0,1
40.44,-3.63917,17.0,4,2,0,1,1
40.39472,-3.73194,20.166666666666668,4,2,0,1,1
40.51806,-3.77444,11.708333333333334,4,2,2,1,0
40.465,-3.60889,11.458333333333334,4,2,2,1,0
40.50056,-3.68972,23.75,4,2,0,1,1
40.30069,-3.45883,21.70833333333333,14,2,0,2,1
40.909,-3.4679,2.25,1,2,1,1,0
40.34694,-3.705,22.916666666666668,4,2,0,1,1
40.47933,-3.37795,19.45833333333333,5,2,0,0,1
40.43972,-3.69028,16.166666666666668,4,2,0,0,1
40.40972,-3.68556,12.791666666666666,4,2,0,1,0
40.46583,-3.68833,29.791666666666668,4,2,0,0,2
40.37278,-3.61194,12.125,4,2,0,1,0
40.4625,-3.58056,15.416666666666666,4,2,0,1,1
40.49417,-3.66028,12.625,4,2,0,1,0
40.51806,-3.77444,6.541666666666667,4,2,2,1,0
40.465,-3.60889,6.375,4,2,2,1,0
40.50056,-3.68972,15.0,4,2,0,1,1
40.54035,-3.64525,16.708333333333332,0,2,0,0,1
40.5997,-3.5033,4.75,20,2,2,1,0
40.42167,-3.68222,26.625,4,2,0,0,2
40.44,-3.63917,23.625,4,2,0,1,1
40.34694,-3.705,22.20833333333333,4,2,0,1,1
40.39472,-3.73194,22.791666666666668,4,2,0,1,1
40.42,-3.74917,12.375,4,2,2,1,0
40.47472,-3.575,20.95833333333333,4,2,0,1,1
40.42,-3.74917,12.125,4,2,2,1,0
40.47472,-3.575,22.041666666666668,4,2,0,1,1
40.40806,-3.64528,22.20833333333333,4,2,0,0,1
40.44528,-3.70639,20.625,4,2,0,0,1
40.47833,-3.71139,16.75,4,2,0,0,1
40.38806,-3.65139,20.5,4,2,0,1,1
40.39806,-3.68667,16.833333333333332,4,2,0,1,1
40.40972,-3.68556,14.958333333333334,4,2,0,1,0
40.37278,-3.61194,20.291666666666668,4,2,0,1,1
40.43972,-3.69028,20.625,4,2,0,0,1
40.4306,-3.5424,31.291666666666668,15,2,0,0,2
40.28151,-3.80095,19.08333333333333,3,2,0,2,1
40.31452,-3.71687,19.83333333333333,16,2,0,0,1
40.78063,-3.70215,5.875,24,2,1,1,0
40.2876,-3.2211,7.958333333333333,8,2,1,1,0
40.6646,-3.7739,21.25,6,2,0,0,1
40.6339,-4.01425,28.375,2,2,0,0,2
40.4306,-3.5424,25.166666666666668,15,2,0,0,2
40.28151,-3.80095,20.625,3,2,0,2,1
40.31452,-3.71687,22.791666666666668,16,2,0,0,1
40.78063,-3.70215,7.291666666666667,24,2,1,1,0
40.3397,-3.7545,24.0,17,2,0,0,1
40.4461,-3.8689,16.375,18,2,2,1,1
40.54035,-3.64525,13.5,0,2,0,0,0
40.3419,-3.8337,18.08333333333333,19,2,0,1,1
40.5997,-3.5033,5.666666666666667,20,2,2,1,0
40.03327,-3.5914,5.166666666666667,21,2,2,1,0
40.03327,-3.5914,18.83333333333333,21,2,2,1,1
40.30069,-3.45883,25.875,14,2,0,2,2
40.6646,-3.7739,16.375,6,2,0,0,1
40.4306,-3.5424,31.041666666666668,15,2,0,0,2
40.31452,-3.71687,35.958333333333336,16,2,0,0,2
40.44528,-3.70639,24.0,4,2,0,0,1
40.47833,-3.71139,24.33333333333333,4,2,0,0,1
40.38806,-3.65139,22.58333333333333,4,2,0,1,1
40.43972,-3.69028,29.75,4,2,0,0,2
40.40972,-3.68556,19.541666666666668,4,2,0,1,1
40.37278,-3.61194,16.083333333333332,4,2,0,1,1
40.3847,-3.7186,32.125,4,2,0,0,2
40.49417,-3.66028,21.70833333333333,4,2,0,1,1
40.4625,-3.58056,25.33333333333333,4,2,0,1,2
40.39472,-3.73194,22.875,4,2,0,1,1
40.3847,-3.7186,24.666666666666668,4,2,0,0,1
40.3847,-3.7186,43.458333333333336,4,2,0,0,2
40.49417,-3.66028,16.416666666666668,4,2,0,1,1
40.51806,-3.77444,8.625,4,2,2,1,0
40.50056,-3.68972,19.33333333333333,4,2,0,1,1
40.3242,-3.87677,18.25,7,2,2,1,1
40.2876,-3.2211,5.166666666666667,8,2,1,1,0
40.8251,-3.9612,2.1666666666666665,22,2,1,1,0
40.4495,-3.4776,12.916666666666666,12,2,2,1,0
40.18524,-3.68027,13.375,10,2,2,1,0
40.2479,-4.2752,9.208333333333334,9,2,1,1,0
40.3597,-3.5429,29.0,11,2,2,1,2
40.3677,-4.3981,3.333333333333333,23,2,1,1,0
40.4495,-3.4776,22.5,12,2,2,1,1
40.18524,-3.68027,12.541666666666666,10,2,2,1,0
40.1672,-3.2766,17.791666666666668,13,2,2,0,1
40.42417,-3.71222,24.416666666666668,4,2,0,0,1
40.42167,-3.68222,32.125,4,2,0,0,2
40.45167,-3.67722,23.166666666666668,4,2,0,0,1
40.44,-3.63917,18.041666666666668,4,2,0,1,1
40.34694,-3.705,20.875,4,2,0,1,1
40.39472,-3.73194,19.95833333333333,4,2,0,1,1
40.42,-3.74917,13.791666666666666,4,2,2,1,0
40.47472,-3.575,28.875,4,2,0,1,2
40.41917,-3.70333,30.08333333333333,4,2,0,1,2
40.40806,-3.64528,25.041666666666668,4,2,0,0,2
40.44528,-3.70639,25.125,4,2,0,0,2
40.47833,-3.71139,20.45833333333333,4,2,0,0,1
40.39806,-3.68667,26.20833333333333,4,2,0,1,2
40.43972,-3.69028,21.916666666666668,4,2,0,0,1
40.40972,-3.68556,16.125,4,2,0,1,1
40.46583,-3.68833,21.0,4,2,0,0,1
40.37278,-3.61194,26.375,4,2,0,1,2
40.4625,-3.58056,26.0,4,2,0,1,2
40.3847,-3.7186,39.91666666666666,4,2,0,0,2
40.49417,-3.66028,17.166666666666668,4,2,0,1,1
40.465,-3.60889,11.916666666666666,4,2,2,1,0
40.50056,-3.68972,21.70833333333333,4,2,0,1,1
40.30069,-3.45883,13.75,14,2,0,2,0
40.909,-3.4679,3.25,1,2,1,1,0
40.42167,-3.68222,26.20833333333333,4,2,0,0,2
40.44,-3.63917,13.5,4,2,0,1,0
40.39472,-3.73194,18.875,4,2,0,1,1
40.3397,-3.7545,40.91666666666666,17,2,0,0,2
40.4461,-3.8689,19.75,18,2,2,1,1
40.3242,-3.87677,32.708333333333336,7,2,2,1,2
40.3597,-3.5429,25.875,11,2,2,1,2
40.3677,-4.3981,8.875,23,2,1,1,0
40.18524,-3.68027,25.625,10,2,2,1,2
40.2479,-4.2752,10.125,9,2,1,1,0
40.465,-3.60889,17.291666666666668,4,2,2,1,1
40.42417,-3.71222,24.416666666666668,4,2,0,0,1
40.42167,-3.68222,22.916666666666668,4,2,0,0,1
40.45167,-3.67722,17.958333333333332,4,2,0,0,1
40.39472,-3.73194,22.08333333333333,4,2,0,1,1
40.42,-3.74917,10.833333333333334,4,2,2,1,0
40.42417,-3.71222,15.458333333333334,4,2,0,0,1
40.42167,-3.68222,16.5,4,2,0,0,1
40.45167,-3.67722,15.166666666666666,4,2,0,0,1
40.44,-3.63917,12.833333333333334,4,2,0,1,0
40.34694,-3.705,21.125,4,2,0,1,1
40.39472,-3.73194,14.916666666666666,4,2,0,1,0
40.42,-3.74917,7.5,4,2,2,1,0
40.40806,-3.64528,16.208333333333332,4,2,0,0,1
40.44528,-3.70639,17.416666666666668,4,2,0,0,1
40.47472,-3.575,35.75,4,2,0,1,2
40.41917,-3.70333,27.0,4,2,0,1,2
40.40806,-3.64528,26.45833333333333,4,2,0,0,2
40.44528,-3.70639,27.916666666666668,4,2,0,0,2
40.47833,-3.71139,23.83333333333333,4,2,0,0,1
40.38806,-3.65139,25.20833333333333,4,2,0,1,2
40.39806,-3.68667,23.291666666666668,4,2,0,1,1
40.43972,-3.69028,22.83333333333333,4,2,0,0,1
40.46583,-3.68833,32.583333333333336,4,2,0,0,2
40.4625,-3.58056,38.708333333333336,4,2,0,1,2
40.39472,-3.73194,23.70833333333333,4,2,0,1,1
40.31452,-3.71687,21.625,16,2,0,0,1
40.18524,-3.68027,19.45833333333333,10,2,2,1,1
40.4625,-3.58056,28.125,4,2,0,1,2
40.51806,-3.77444,11.958333333333334,4,2,2,1,0
40.31452,-3.71687,20.45833333333333,16,2,0,0,1
40.3677,-4.3981,4.958333333333333,23,2,1,1,0
40.6646,-3.7739,15.916666666666666,6,2,0,0,1
40.8251,-3.9612,1.6666666666666667,22,2,1,1,0
40.47933,-3.37795,14.333333333333334,5,2,0,0,0
40.54035,-3.64525,21.625,0,2,0,0,1
40.3397,-3.7545,28.291666666666668,17,2,0,0,2
40.1672,-3.2766,10.166666666666666,13,2,2,0,0
40.47933,-3.37795,16.5,5,2,0,0,1
40.909,-3.4679,6.833333333333333,1,2,1,1,0
40.47472,-3.575,23.875,4,2,0,1,1
40.41917,-3.70333,24.08333333333333,4,2,0,1,1
40.44528,-3.70639,22.416666666666668,4,2,0,0,1
40.47833,-3.71139,15.458333333333334,4,2,0,0,1
40.38806,-3.65139,25.125,4,2,0,1,2
40.39806,-3.68667,22.125,4,2,0,1,1
40.40972,-3.68556,16.416666666666668,4,2,0,1,1
40.46583,-3.68833,24.291666666666668,4,2,0,0,1
40.37278,-3.61194,21.416666666666668,4,2,0,1,1
40.3419,-3.8337,10.583333333333334,19,2,0,1,0
40.4495,-3.4776,24.375,12,2,2,1,1
40.3242,-3.87677,11.166666666666666,7,2,2,1,0
40.3397,-3.7545,25.33333333333333,17,2,0,0,2
40.03327,-3.5914,8.125,21,2,2,1,0
40.3847,-3.7186,24.5,4,2,0,0,1
40.34694,-3.705,21.666666666666668,4,2,0,1,1
40.4306,-3.5424,25.666666666666668,15,2,0,0,2
40.47472,-3.575,14.333333333333334,4,2,0,1,0
40.3677,-4.3981,4.125,23,2,1,1,0
40.18524,-3.68027,10.875,10,2,2,1,0
40.30069,-3.45883,11.791666666666666,14,2,0,2,0
40.5997,-3.5033,18.08333333333333,20,2,2,1,1
40.03327,-3.5914,13.666666666666666,21,2,2,1,0
40.38806,-3.65139,23.83333333333333,4,2,0,1,1
40.30069,-3.45883,12.541666666666666,14,2,0,2,0
40.909,-3.4679,4.083333333333333,1,2,1,1,0
40.6646,-3.7739,14.333333333333334,6,2,0,0,0
40.6339,-4.01425,21.95833333333333,2,2,0,0,1
40.3847,-3.7186,33.75,4,2,0,0,2
40.49417,-3.66028,12.458333333333334,4,2,0,1,0
40.465,-3.60889,12.291666666666666,4,2,2,1,0
40.50056,-3.68972,17.416666666666668,4,2,0,1,1
40.03327,-3.5914,6.833333333333333,21,2,2,1,0
40.31452,-3.71687,9.666666666666666,16,2,0,0,0
40.39806,-3.68667,18.70833333333333,4,2,0,1,1
40.3242,-3.87677,19.666666666666668,7,2,2,1,1
40.51806,-3.77444,6.125,4,2,2,1,0
40.42417,-3.71222,18.0,4,2,0,0,1
40.42167,-3.68222,31.70833333333333,4,2,0,0,2
40.45167,-3.67722,28.20833333333333,4,2,0,0,2
40.44,-3.63917,25.875,4,2,0,1,2
40.34694,-3.705,23.666666666666668,4,2,0,1,1
40.42,-3.74917,8.375,4,2,2,1,0
40.47472,-3.575,24.83333333333333,4,2,0,1,1
40.41917,-3.70333,20.625,4,2,0,1,1
40.47933,-3.37795,18.45833333333333,5,2,0,0,1
40.18524,-3.68027,3.5416666666666665,10,2,2,1,0
40.54035,-3.64525,12.875,0,2,0,0,0
40.47833,-3.71139,19.166666666666668,4,2,0,0,1
40.31452,-3.71687,23.0,16,2,0,0,1
40.78063,-3.70215,7.166666666666667,24,2,1,1,0
40.3242,-3.87677,10.875,7,2,2,1,0
40.8251,-3.9612,1.25,22,2,1,1,0
40.3597,-3.5429,18.0,11,2,2,1,1
40.6339,-4.01425,21.58333333333333,2,2,0,0,1
40.30069,-3.45883,11.583333333333334,14,2,0,2,0
40.2479,-4.2752,2.833333333333333,9,2,1,1,0
40.3419,-3.8337,9.833333333333334,19,2,0,1,0
40.909,-3.4679,2.7916666666666665,1,2,1,1,0
40.78063,-3.70215,5.416666666666667,24,2,1,1,0
40.40806,-3.64528,31.041666666666668,4,2,0,0,2
